xflr5 v6.61

 Calculated polar for: E63  (4.25%)

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     1.000 e 6     Ncrit =   6.000

  alpha     CL        CD       CDp       Cm    Top Xtr Bot Xtr   Cpmin    Chinge    XCp    
   1.500   0.8470   0.01145   0.00591  -0.1749  0.9112  1.0000  -0.7642   0.0000   0.0000   0.0000   0.4549
   2.000   0.9116   0.01095   0.00546  -0.1760  0.8907  1.0000  -0.8773   0.0000   0.0000   0.0000   0.4410
   2.500   0.9849   0.01035   0.00495  -0.1789  0.8609  1.0000  -1.0636   0.0000   0.0000   0.0000   0.4290
   3.000   1.0786   0.00980   0.00441  -0.1860  0.8003  1.0000  -1.5949   0.0000   0.0000   0.0000   0.4194
   3.500   1.1456   0.01039   0.00456  -0.1875  0.6742  1.0000  -2.0870   0.0000   0.0000   0.0000   0.4100
   4.000   1.1742   0.01254   0.00550  -0.1814  0.4537  1.0000  -2.4433   0.0000   0.0000   0.0000   0.4002
   4.500   1.2058   0.01483   0.00680  -0.1770  0.2636  1.0000  -2.8749   0.0000   0.0000   0.0000   0.3920
   5.000   1.2408   0.01743   0.00844  -0.1738  0.0930  1.0000  -3.3095   0.0000   0.0000   0.0000   0.3847
   5.500   1.2789   0.01995   0.01059  -0.1706  0.0242  1.0000  -3.6689   0.0000   0.0000   0.0000   0.3774
   6.000   1.3201   0.02195   0.01286  -0.1676  0.0196  1.0000  -4.2034   0.0000   0.0000   0.0000   0.3704
   6.500   1.3567   0.02447   0.01563  -0.1640  0.0170  1.0000  -5.0181   0.0000   0.0000   0.0000   0.3637
   7.000   1.3931   0.02745   0.01891  -0.1603  0.0155  1.0000  -5.8258   0.0000   0.0000   0.0000   0.3572
   7.500   1.4328   0.03136   0.02315  -0.1571  0.0145  1.0000  -6.6363   0.0000   0.0000   0.0000   0.3512
   8.000   1.4730   0.03661   0.02896  -0.1543  0.0129  1.0000  -7.4067   0.0000   0.0000   0.0000   0.3456
   8.500   1.5030   0.04311   0.03655  -0.1492  0.0115  1.0000  -7.9203   0.0000   0.0000   0.0000   0.3395
   9.000   1.5145   0.05059   0.04498  -0.1423  0.0105  1.0000  -8.2771   0.0000   0.0000   0.0000   0.3336
  10.000   1.4728   0.06565   0.06140  -0.1236  0.0092  1.0000  -8.5350   0.0000   0.0000   0.0000   0.3224
  10.500   1.4328   0.07430   0.07069  -0.1156  0.0091  1.0000  -8.3404   0.0000   0.0000   0.0000   0.3185
  11.000   1.3916   0.08472   0.08160  -0.1130  0.0091  1.0000  -8.1468   0.0000   0.0000   0.0000   0.3182
  11.500   1.3531   0.09722   0.09446  -0.1165  0.0092  1.0000  -7.9525   0.0000   0.0000   0.0000   0.3223


xflr5 v6.61

 Calculated polar for: E63  (4.25%)

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     3.000 e 6     Ncrit =   6.000

  alpha     CL        CD       CDp       Cm    Top Xtr Bot Xtr   Cpmin    Chinge    XCp    
 ------- -------- --------- --------- -------- ------- ------- -------- --------- ---------
 -15.000  -0.4520   0.17603   0.17494  -0.0226  0.9950  0.0011  -1.6600   0.0000   0.0000   0.0000   0.1953
 -14.500  -0.4346   0.16985   0.16876  -0.0258  0.9947  0.0011  -1.6494   0.0000   0.0000   0.0000   0.1860
 -14.000  -0.4169   0.16357   0.16248  -0.0291  0.9944  0.0011  -1.6325   0.0000   0.0000   0.0000   0.1755
 -13.500  -0.3997   0.15734   0.15625  -0.0322  0.9941  0.0011  -1.6140   0.0000   0.0000   0.0000   0.1647
 -13.000  -0.3824   0.15100   0.14992  -0.0353  0.9938  0.0011  -1.6532   0.0000   0.0000   0.0000   0.1527
 -12.500  -0.3654   0.14473   0.14365  -0.0386  0.9935  0.0012  -1.6014   0.0000   0.0000   0.0000   0.1395
 -12.000  -0.3477   0.13869   0.13761  -0.0418  0.9933  0.0012  -1.5406   0.0000   0.0000   0.0000   0.1248
 -11.500  -0.3293   0.13255   0.13147  -0.0452  0.9931  0.0013  -1.4989   0.0000   0.0000   0.0000   0.1077
 -11.000  -0.3101   0.12633   0.12525  -0.0487  0.9928  0.0014  -1.4771   0.0000   0.0000   0.0000   0.0875
 -10.500  -0.2987   0.12080   0.11972  -0.0497  0.9911  0.0016  -1.4875   0.0000   0.0000   0.0000   0.0785
